ts,venue,symbol,module,side,entry,stop_x,tp,target_r_multiple_x,timeout_bars_x,rule_reasons,veto_reasons,candidate__trend_score,candidate__stress_score,candidate__crowding_long_score,candidate__ofi_60s,candidate__median_bookimb_l10_60s,candidate__atr15,candidate__veto_active,candidate_id,signal_entry,signal_tp,entry_ts,executed_entry,stop_y,executed_tp,exit_ts,executed_exit,target_r_multiple_y,timeout_bars_y,tp_before_sl_within_horizon,tp1_before_sl_within_12h,mfe_r_24h,mae_r_24h,net_r_24h_timeout,minutes_to_tp_or_sl,outcome,entry_source,path_source,y,realized_r,holding_minutes,trend_bybit__ret_15m_1,trend_bybit__ret_1h_4,trend_bybit__ret_4h_6,trend_bybit__ema50_4h_gap,trend_bybit__ema50_4h_slope,trend_bybit__ema200_4h_slope,trend_bybit__adx14_4h,trend_bybit__atr_pctile_90d,trend_bybit__breakout_age_1h,trend_bybit__impulse_atr_1h,trend_bybit__pullback_depth_frac,trend_bybit__pullback_bars,trend_bybit__dist_to_breakout_level,trend_bybit__dist_to_ema50_4h,ts_dt,p,split_kind,budget_per_week,threshold,model_key
1773374400000,bybit,BTCUSDT,continuation_v1,long,71370.5,70847.95948487152,72415.58103025696,2.0,96,"['trend_gap_positive', 'ema50_slope_positive', 'ema200_slope_positive', 'breakout_recent', 'impulse_valid', 'pullback_depth_valid', 'above_breakout_level', 'above_ema50_4h', 'trigger_break']",[],0.9947393180403293,0.005246912296655226,0.0006961359294145042,,,289.76206051390744,False,continuation_v1:long:BTCUSDT:1773374400000,71370.5,72415.58103025696,1773375300000,71377.63705,70847.95948487152,72436.99218025697,1773397800000,72436.99218025697,2.0,96,True,True,2.0743996392096795,0.43920502833374464,-0.641592305155623,390.0,tp,bar_open,trade_bars,1,2.0,390.0,0.003558904009426822,0.01260605544678084,0.02845709460384427,0.029230597390594713,0.004230267941225607,9.056230707216173e-05,16.80169177286044,60.370370370370374,3.0,1.0159934535644384,0.5115557370355199,3.0,0.008380213113261164,0.029230597390594713,2026-03-13 04:00:00+00:00,0.6177360418983882,final,3,0.4811314501425301,baseline
1773380700000,bybit,BTCUSDT,continuation_v1,long,71562.5,71145.44142971472,72396.61714057057,2.0,96,"['trend_gap_positive', 'ema50_slope_positive', 'ema200_slope_positive', 'breakout_recent', 'impulse_valid', 'pullback_depth_valid', 'above_breakout_level', 'above_ema50_4h', 'trigger_break']",[],0.9961432844650281,0.003842928290628189,-0.17605392372994857,,,243.43428114117074,False,continuation_v1:long:BTCUSDT:1773380700000,71562.5,72396.61714057057,1773381600000,71569.65625,71145.44142971472,72418.08589057057,1773384300000,71145.44142971472,2.0,96,False,False,0.07152920772450584,1.0010405806058804,-1.4272397404523354,60.0,sl,bar_open,trade_bars,0,-1.0,60.0,0.0024935385132627275,-0.0013702752447669608,0.02845709460384427,0.029230597390594713,0.004230267941225607,9.056230707216173e-05,16.80169177286044,60.370370370370374,4.0,1.0159934535644384,0.5302572478562584,4.0,0.011040698689956413,0.031835142023621865,2026-03-13 05:45:00+00:00,0.7294496783902125,final,3,0.4811314501425301,baseline
1773387000000,bybit,BTCUSDT,continuation_v1,long,71478.7,71087.6584283225,72260.783143355,2.0,96,"['trend_gap_positive', 'ema50_slope_positive', 'ema200_slope_positive', 'breakout_recent', 'impulse_valid', 'pullback_depth_valid', 'above_breakout_level', 'above_ema50_4h', 'trigger_break']",[],0.993120392111557,0.006865846349809349,0.19665634565778795,,,229.36628670999846,False,continuation_v1:long:BTCUSDT:1773387000000,71478.7,72260.783143355,1773387900000,71485.84787,71087.6584283225,72282.226753355,1773397800000,72282.226753355,2.0,96,True,True,2.487640369937917,0.3577389430515672,-2.106655230400076,180.0,tp,bar_open,trade_bars,1,2.0,180.0,0.001154121432062949,0.0028280129377022956,0.02845709460384427,0.029230597390594713,0.004230267941225607,9.056230707216173e-05,16.80169177286044,60.370370370370374,6.0,1.0159934535644384,0.5600653327888839,6.0,0.009881265327992855,0.03070008759344304,2026-03-13 07:30:00+00:00,0.7271228688084674,final,3,0.4811314501425301,baseline
1773388800000,bybit,BTCUSDT,continuation_v1,long,71591.3,71104.24884891073,72565.40230217854,2.0,96,"['trend_gap_positive', 'ema50_slope_positive', 'ema200_slope_positive', 'breakout_recent', 'impulse_valid', 'pullback_depth_valid', 'above_breakout_level', 'above_ema50_4h', 'trigger_break']",[],0.9961867005628863,0.003806294419368948,1.1290631234383386,,,223.0046043570909,False,continuation_v1:long:BTCUSDT:1773388800000,71591.3,72565.40230217854,1773389700000,71598.45913,71104.24884891073,72586.87969217854,1773405900000,72586.87969217854,2.0,96,True,True,2.2068356562639018,0.5027397031328131,-2.1042846937701745,285.0,tp,bar_open,trade_bars,1,2.0,285.0,0.0006597329479298697,0.003093715190449986,0.025860265437777308,0.03096090824767124,0.004743832030029482,0.00025941243038407613,17.990509080314148,53.333333333333336,7.0,1.0159934535644384,0.3312372396896621,7.0,0.011438540716539701,0.03096090824767124,2026-03-13 08:00:00+00:00,0.5774075690918855,final,3,0.4811314501425301,baseline
1773626400000,bybit,BTCUSDT,continuation_v1,long,72727.9,72148.38088006042,73886.93823987915,2.0,96,"['trend_gap_positive', 'ema50_slope_positive', 'ema200_slope_positive', 'breakout_recent', 'impulse_valid', 'pullback_depth_valid', 'above_breakout_level', 'above_ema50_4h', 'trigger_break']",[],0.9994852021763249,0.0005132882069738351,-0.16358145905265803,,,311.67647975835246,False,continuation_v1:long:BTCUSDT:1773626400000,72727.9,73886.93823987915,1773627300000,72735.17279,72148.38088006042,73908.75660987916,1773632700000,73908.75660987916,2.0,96,True,True,2.662489348499828,0.6904880301463527,4.861054083539959,105.0,tp,bar_open,trade_bars,1,2.0,105.0,0.002304277659945342,0.009068419672476846,0.020898311275955983,0.03249941784561395,0.004702508816863071,0.0008555769595419704,31.151350126786873,24.62962962962963,3.0,1.165373338386767,0.4772261777040881,2.0,0.007369936434298255,0.03332952618541791,2026-03-16 02:00:00+00:00,0.48747934346183663,final,3,0.4811314501425301,baseline
